,Unnamed: 0,origin,destination,distance,duration,origin_postcode,destination_postcode
317,317,Abbott House Changing Lives,Virginia House Changing Lives,1715,245,NE46NG,NE47NQ
318,318,Abbott House Changing Lives,Wallsend People Centre,9903,1066,NE46NG,NE286RN
319,319,Abbott House Changing Lives,Washingwell Primary School,7955,739,NE46NG,NE164RB
320,320,Abbott House Changing Lives,West View Primary School,52638,2558,NE46NG,TS249BP
321,321,Abbott House Changing Lives,West View Project,53044,2576,NE46NG,TS249JQ
322,322,Abbott House Changing Lives,Wharton Trust,54013,2695,NE46NG,TS248NS
323,323,Abbott House Changing Lives,Whitehead Street - Changing Lives,15870,1601,NE46NG,NE335ND
324,324,Academy 360,Abbey Hill Academy,44873,2175,SR49BA,TS198BU
325,325,Academy 360,Abbey Lodge,6906,806,SR49BA,SR12QF
326,326,Academy 360,Abbott House Changing Lives,23760,1474,SR49BA,NE46NG
327,327,Academy 360,Age UK Sunderland,4830,663,SR49BA,SR27AQ
328,328,Academy 360,All About You,5184,646,SR49BA,SR55LJ
329,329,Academy 360,Approach Development,66198,2725,SR49BA,TS104NJ
330,330,Academy 360,Basement Project,23670,1737,SR49BA,NE129NQ
331,331,Academy 360,Belle Vue 60+ Club,40443,1930,SR49BA,TS251QU
332,332,Academy 360,Belle Vue Centre Cafe,40443,1930,SR49BA,TS251QU
333,333,Academy 360,Belle Vue Play Scheme,40443,1930,SR49BA,TS251QU
334,334,Academy 360,Belle Vue Youth Project,40443,1930,SR49BA,TS251QU
335,335,Academy 360,Benfield School,22347,1491,SR49BA,NE64NU
336,336,Academy 360,Beyond Limits,51350,3140,SR49BA,DL135JN
337,337,Academy 360,Bibby House - Changing Lives,12687,777,SR49BA,NE108XJ
338,338,Academy 360,Bilton Hall Community Trust,11942,812,SR49BA,NE323RT
339,339,Academy 360,Blyth Star Enterprises,36242,2242,SR49BA,NE243AG
340,340,Academy 360,Brougham Primary School,34897,1685,SR49BA,TS248EU
341,341,Academy 360,Byker Community Association,21749,1587,SR49BA,NE62DX
342,342,Academy 360,Cafe on the Shire - NTDF,21466,1531,SR49BA,NE270HJ
343,343,Academy 360,Changing Lives,16314,991,SR49BA,NE110RU
344,344,Academy 360,Cheesy Waffles Project,16198,1105,SR49BA,DH12LL
345,345,Academy 360,Chester West & Central Community Project @ Bullion Hall,13638,1134,SR49BA,DH22ES
346,346,Academy 360,Choysez,37344,2166,SR49BA,NE227DQ
347,347,Academy 360,Corbridge Middle School,49862,2319,SR49BA,NE455HX
348,348,Academy 360,Cornerstones Cafe,11950,1040,SR49BA,DH33TF
349,349,Academy 360,County Durham Tees Valley Rescue Mission,40334,2094,SR49BA,DL55DH
350,350,Academy 360,Cumberland House,23091,1386,SR49BA,NE46AL
351,351,Academy 360,Delta North Consett (formerly YMCA),33225,2483,SR49BA,DH85DH
352,352,Academy 360,Dementia Care,31447,1928,SR49BA,NE137DS
353,353,Academy 360,Dynamix Extreme Cic,16695,1047,SR49BA,NE83AT
354,354,Academy 360,East Durham Community Initiatives,13226,942,SR49BA,SR77AU
355,355,Academy 360,East Durham Partnership,20933,1046,SR49BA,SR84TQ
356,356,Academy 360,Eastlea Community,11773,772,SR49BA,SR78DX
357,357,Academy 360,Elliott House /Westbridge,24672,1632,SR49BA,NE46US
358,358,Academy 360,Emmaus North East,14336,1046,SR49BA,NE334RT
359,359,Academy 360,Eslington House Changing Lives,20776,1202,SR49BA,NE82TQ
360,360,Academy 360,Excelsior Academy,26330,1581,SR49BA,NE156AF
361,361,Academy 360,Family Gateway,16576,1142,SR49BA,NE280PP
362,362,Academy 360,Felling Community Association,14677,968,SR49BA,NE100NF
363,363,Academy 360,Forage Community Project,3309,479,SR49BA,SR47RE
364,364,Academy 360,Francis House Changing Lives,23206,1405,SR49BA,NE46AN
365,365,Academy 360,Gateshead Young Peoples Mental Health Service,17962,1310,SR49BA,NE81QD
366,366,Academy 360,Great Lumley Community Centre,11357,1014,SR49BA,DH34JD
367,367,Academy 360,Great North Road Changing Lives,16892,1299,SR49BA,DH23NL
368,368,Academy 360,Green Gates Primary,65498,2747,SR49BA,TS104HS
369,369,Academy 360,Harrowgate Hill Primary,44315,2287,SR49BA,DL30HZ
370,370,Academy 360,Haswell Mencap Lisa Dixon Centre,17337,1307,SR49BA,DH62DA
371,371,Academy 360,Health Works Newcastle,28694,1610,SR49BA,NE158RZ
372,372,Academy 360,Hub of Wishes,39992,2078,SR49BA,DL57DZ
373,373,Academy 360,Investing in People and Culture,17907,1283,SR49BA,NE81SQ
374,374,Academy 360,"Jet (Wicker Chair) North,  Westerhope",28770,1586,SR49BA,NE55HH
375,375,Academy 360,Junction 7,39992,2078,SR49BA,DL57DZ
376,376,Academy 360,Junior Neighbourhood Watch,39992,2078,SR49BA,DL57DZ
377,377,Academy 360,Kibblesworth Village Millenium Centre,17233,1178,SR49BA,NE110XN
378,378,Academy 360,Kings Cafe,45358,2361,SR49BA,DL30QT
379,379,Academy 360,Labyrinth Holistic Cafe,47509,2257,SR49BA,TS181DY
380,380,Academy 360,Little Sisters Of The Poor - Newcastle,24247,1509,SR49BA,NE47QA
381,381,Academy 360,Lobley Hill Primary,19069,1133,SR49BA,NE110AT
382,382,Academy 360,Looked After Through Care Darlington Borough Council,47085,2702,SR49BA,DL15PW
383,383,Academy 360,Mickley First School,38693,2217,SR49BA,NE437BJ
384,384,Academy 360,Miss Tina's Coffee Shop,5154,619,SR49BA,SR52JR
385,385,Academy 360,Mount Pleasant Primary School,47300,2383,SR49BA,DL39HE
386,386,Academy 360,Moving On Durham,20660,1389,SR49BA,DH15HL
387,387,Academy 360,Murton Salvation Army,15277,853,SR49BA,SR79NL
388,388,Academy 360,New Walk Property Management Middlesbrough,46769,2165,SR49BA,TS13LF
389,389,Academy 360,New Walk Property Management Stockton,47522,2237,SR49BA,TS181HE
390,390,Academy 360,Newport Primary,46086,2100,SR49BA,TS15NQ
391,391,Academy 360,PACT House,20069,1576,SR49BA,DH90JE
392,392,Academy 360,Park End Primary,52669,2367,SR49BA,TS30AA
393,393,Academy 360,Pelton Community Centre,14039,1186,SR49BA,DH21DE
394,394,Academy 360,People's Pantry,32210,1961,SR49BA,NE392BE
395,395,Academy 360,Pickle Palace,31596,1970,SR49BA,NE404AT
396,396,Academy 360,Pottery Bank Centre,21869,1573,SR49BA,NE63SW
397,397,Academy 360,Praxis,25021,1632,SR49BA,NE48ED
398,398,Academy 360,Prudhoe Castle First School,37453,2204,SR49BA,NE426PH
399,399,Academy 360,Reach Out Recovery,37859,2048,SR49BA,TS247AD
400,400,Academy 360,Ron Eager House Changing Lives,18641,1290,SR49BA,NE12AF
401,401,Academy 360,Roseberry Primary,39513,1836,SR49BA,TS232HJ
402,402,Academy 360,Rosebrook,43435,2012,SR49BA,TS199LF
403,403,Academy 360,Sanctuary Supported Housing,45590,2033,SR49BA,TS182HR
404,404,Academy 360,Sanctuary Supported Living Hartlepool,35221,1762,SR49BA,TS268DB
405,405,Academy 360,Selby Cottage Childrens Centre,12598,1137,SR49BA,DH22EY
406,406,Academy 360,Soul Food Spaces (Peace Of Mind),19139,1372,SR49BA,NE84QP
407,407,Academy 360,Sprinwell Community Hub,15313,1046,SR49BA,NE97AL
408,408,Academy 360,St Davids Community Project,4111,561,SR49BA,SR33HG
409,409,Academy 360,St Gabriels Catholic Voluntary Academy,53952,2489,SR49BA,TS79LF
410,410,Academy 360,St. John the Baptist Primary School,42819,1916,SR49BA,TS190FB
411,411,Academy 360,St.Peters Court,19601,1517,SR49BA,DH76FB
412,412,Academy 360,Sunderland Area Parent Support,4529,550,SR49BA,SR32PE
413,413,Academy 360,Sunderland North Family Zone,6729,830,SR49BA,SR28AB
414,414,Academy 360,Sunderland Ymca,6906,806,SR49BA,SR12QF
415,415,Academy 360,Sunshine Day Nursery at Seascape Children's Centre,21031,1194,SR49BA,SR85NJ
416,416,Academy 360,The Albert,21273,1085,SR49BA,DH62LT
417,417,Academy 360,The Ashley Foundation,6600,754,SR49BA,SR12QB
418,418,Academy 360,The Laurels Childcare Ltd,19393,1325,SR49BA,DH12EY
419,419,Academy 360,The Oasis Cafe,24021,1496,SR49BA,NE47RW
420,420,Academy 360,The Opportunity Cafe,26711,1621,SR49BA,NE158NY
421,421,Academy 360,The Rifty Youth Project,36155,1827,SR49BA,TS254JY
422,422,Academy 360,Tyneside Vineyard Extraordinary Project,20488,1522,SR49BA,NE62FF
423,423,Academy 360,Umbrella Community Centre,32175,2412,SR49BA,DH85SD
424,424,Academy 360,Vinnie's Cafe,19143,1323,SR49BA,NE12TQ
425,425,Academy 360,Virginia House Changing Lives,24056,1473,SR49BA,NE47NQ
426,426,Academy 360,Wallsend People Centre,18728,1316,SR49BA,NE286RN
427,427,Academy 360,Washingwell Primary School,22068,1419,SR49BA,NE164RB
428,428,Academy 360,West View Primary School,33645,1586,SR49BA,TS249BP
429,429,Academy 360,West View Project,34051,1604,SR49BA,TS249JQ
430,430,Academy 360,Wharton Trust,35020,1723,SR49BA,TS248NS
431,431,Academy 360,Whitehead Street - Changing Lives,13692,1003,SR49BA,NE335ND
432,432,Age UK Sunderland,Abbey Hill Academy,43701,2295,SR27AQ,TS198BU
433,433,Age UK Sunderland,Abbey Lodge,879,131,SR27AQ,SR12QF
434,434,Age UK Sunderland,Abbott House Changing Lives,26141,1762,SR27AQ,NE46NG
435,435,Age UK Sunderland,Academy 360,5800,643,SR27AQ,SR49BA
436,436,Age UK Sunderland,All About You,4894,574,SR27AQ,SR55LJ
437,437,Age UK Sunderland,Approach Development,65026,2850,SR27AQ,TS104NJ
438,438,Age UK Sunderland,Basement Project,26093,2057,SR27AQ,NE129NQ
439,439,Age UK Sunderland,Belle Vue 60+ Club,39271,2050,SR27AQ,TS251QU
440,440,Age UK Sunderland,Belle Vue Centre Cafe,39271,2050,SR27AQ,TS251QU
441,441,Age UK Sunderland,Belle Vue Play Scheme,39271,2050,SR27AQ,TS251QU
442,442,Age UK Sunderland,Belle Vue Youth Project,39271,2050,SR27AQ,TS251QU
443,443,Age UK Sunderland,Benfield School,24771,1810,SR27AQ,NE64NU
444,444,Age UK Sunderland,Beyond Limits,52858,3417,SR27AQ,DL135JN
445,445,Age UK Sunderland,Bibby House - Changing Lives,15111,1097,SR27AQ,NE108XJ
446,446,Age UK Sunderland,Bilton Hall Community Trust,14365,1132,SR27AQ,NE323RT
447,447,Age UK Sunderland,Blyth Star Enterprises,38665,2561,SR27AQ,NE243AG
448,448,Age UK Sunderland,Brougham Primary School,33725,1806,SR27AQ,TS248EU
449,449,Age UK Sunderland,Byker Community Association,24173,1908,SR27AQ,NE62DX
450,450,Age UK Sunderland,Cafe on the Shire - NTDF,23890,1851,SR27AQ,NE270HJ
451,451,Age UK Sunderland,Changing Lives,18695,1278,SR27AQ,NE110RU
452,452,Age UK Sunderland,Cheesy Waffles Project,17706,1382,SR27AQ,DH12LL
453,453,Age UK Sunderland,Chester West & Central Community Project @ Bullion Hall,17035,1485,SR27AQ,DH22ES
454,454,Age UK Sunderland,Choysez,39767,2485,SR27AQ,NE227DQ
455,455,Age UK Sunderland,Corbridge Middle School,52243,2607,SR27AQ,NE455HX
456,456,Age UK Sunderland,Cornerstones Cafe,15347,1391,SR27AQ,DH33TF
457,457,Age UK Sunderland,County Durham Tees Valley Rescue Mission,41841,2371,SR27AQ,DL55DH
458,458,Age UK Sunderland,Cumberland House,25472,1674,SR27AQ,NE46AL
459,459,Age UK Sunderland,Delta North Consett (formerly YMCA),36622,2834,SR27AQ,DH85DH
460,460,Age UK Sunderland,Dementia Care,33870,2247,SR27AQ,NE137DS
461,461,Age UK Sunderland,Dynamix Extreme Cic,19118,1366,SR27AQ,NE83AT
462,462,Age UK Sunderland,East Durham Community Initiatives,9382,805,SR27AQ,SR77AU
463,463,Age UK Sunderland,East Durham Partnership,19761,1166,SR27AQ,SR84TQ
464,464,Age UK Sunderland,Eastlea Community,9724,811,SR27AQ,SR78DX
465,465,Age UK Sunderland,Elliott House /Westbridge,27053,1920,SR27AQ,NE46US
466,466,Age UK Sunderland,Emmaus North East,10655,1093,SR27AQ,NE334RT
467,467,Age UK Sunderland,Eslington House Changing Lives,23157,1490,SR27AQ,NE82TQ
468,468,Age UK Sunderland,Excelsior Academy,28711,1869,SR27AQ,NE156AF
469,469,Age UK Sunderland,Family Gateway,19000,1462,SR27AQ,NE280PP
470,470,Age UK Sunderland,Felling Community Association,17100,1288,SR27AQ,NE100NF
471,471,Age UK Sunderland,Forage Community Project,2084,301,SR27AQ,SR47RE
472,472,Age UK Sunderland,Francis House Changing Lives,25587,1692,SR27AQ,NE46AN
473,473,Age UK Sunderland,Gateshead Young Peoples Mental Health Service,20386,1629,SR27AQ,NE81QD
474,474,Age UK Sunderland,Great Lumley Community Centre,16572,1354,SR27AQ,DH34JD
475,475,Age UK Sunderland,Great North Road Changing Lives,20289,1650,SR27AQ,DH23NL
476,476,Age UK Sunderland,Green Gates Primary,64326,2867,SR27AQ,TS104HS
477,477,Age UK Sunderland,Harrowgate Hill Primary,45822,2564,SR27AQ,DL30HZ
478,478,Age UK Sunderland,Haswell Mencap Lisa Dixon Centre,18845,1584,SR27AQ,DH62DA
479,479,Age UK Sunderland,Health Works Newcastle,31074,1898,SR27AQ,NE158RZ
480,480,Age UK Sunderland,Hub of Wishes,41500,2356,SR27AQ,DL57DZ
481,481,Age UK Sunderland,Investing in People and Culture,20331,1602,SR27AQ,NE81SQ
482,482,Age UK Sunderland,"Jet (Wicker Chair) North,  Westerhope",31151,1874,SR27AQ,NE55HH
483,483,Age UK Sunderland,Junction 7,41500,2356,SR27AQ,DL57DZ
484,484,Age UK Sunderland,Junior Neighbourhood Watch,41500,2356,SR27AQ,DL57DZ
485,485,Age UK Sunderland,Kibblesworth Village Millenium Centre,19614,1466,SR27AQ,NE110XN
486,486,Age UK Sunderland,Kings Cafe,46865,2638,SR27AQ,DL30QT
487,487,Age UK Sunderland,Labyrinth Holistic Cafe,46337,2377,SR27AQ,TS181DY
488,488,Age UK Sunderland,Little Sisters Of The Poor - Newcastle,26628,1797,SR27AQ,NE47QA
489,489,Age UK Sunderland,Lobley Hill Primary,21450,1421,SR27AQ,NE110AT
490,490,Age UK Sunderland,Looked After Through Care Darlington Borough Council,48592,2979,SR27AQ,DL15PW
491,491,Age UK Sunderland,Mickley First School,41074,2504,SR27AQ,NE437BJ
492,492,Age UK Sunderland,Miss Tina's Coffee Shop,3371,459,SR27AQ,SR52JR
493,493,Age UK Sunderland,Mount Pleasant Primary School,48807,2660,SR27AQ,DL39HE
494,494,Age UK Sunderland,Moving On Durham,22167,1666,SR27AQ,DH15HL
495,495,Age UK Sunderland,Murton Salvation Army,14105,973,SR27AQ,SR79NL
496,496,Age UK Sunderland,New Walk Property Management Middlesbrough,45596,2285,SR27AQ,TS13LF
497,497,Age UK Sunderland,New Walk Property Management Stockton,46350,2357,SR27AQ,TS181HE
498,498,Age UK Sunderland,Newport Primary,44914,2220,SR27AQ,TS15NQ
499,499,Age UK Sunderland,PACT House,23466,1927,SR27AQ,DH90JE
500,500,Age UK Sunderland,Park End Primary,51497,2487,SR27AQ,TS30AA
501,501,Age UK Sunderland,Pelton Community Centre,17436,1536,SR27AQ,DH21DE
502,502,Age UK Sunderland,People's Pantry,34591,2249,SR27AQ,NE392BE
503,503,Age UK Sunderland,Pickle Palace,33976,2258,SR27AQ,NE404AT
504,504,Age UK Sunderland,Pottery Bank Centre,24293,1892,SR27AQ,NE63SW
505,505,Age UK Sunderland,Praxis,27402,1920,SR27AQ,NE48ED
506,506,Age UK Sunderland,Prudhoe Castle First School,39834,2491,SR27AQ,NE426PH
507,507,Age UK Sunderland,Reach Out Recovery,36687,2168,SR27AQ,TS247AD
508,508,Age UK Sunderland,Ron Eager House Changing Lives,21065,1609,SR27AQ,NE12AF
509,509,Age UK Sunderland,Roseberry Primary,38340,1956,SR27AQ,TS232HJ
510,510,Age UK Sunderland,Rosebrook,42262,2132,SR27AQ,TS199LF
511,511,Age UK Sunderland,Sanctuary Supported Housing,44417,2153,SR27AQ,TS182HR
512,512,Age UK Sunderland,Sanctuary Supported Living Hartlepool,34048,1882,SR27AQ,TS268DB
513,513,Age UK Sunderland,Selby Cottage Childrens Centre,15995,1488,SR27AQ,DH22EY
514,514,Age UK Sunderland,Soul Food Spaces (Peace Of Mind),21013,1624,SR27AQ,NE84QP
515,515,Age UK Sunderland,Sprinwell Community Hub,16432,1347,SR27AQ,NE97AL
516,516,Age UK Sunderland,St Davids Community Project,5264,592,SR27AQ,SR33HG
517,517,Age UK Sunderland,St Gabriels Catholic Voluntary Academy,52780,2609,SR27AQ,TS79LF
518,518,Age UK Sunderland,St. John the Baptist Primary School,41647,2036,SR27AQ,TS190FB
519,519,Age UK Sunderland,St.Peters Court,22998,1868,SR27AQ,DH76FB
520,520,Age UK Sunderland,Sunderland Area Parent Support,5185,519,SR27AQ,SR32PE
521,521,Age UK Sunderland,Sunderland North Family Zone,1052,175,SR27AQ,SR28AB
522,522,Age UK Sunderland,Sunderland Ymca,879,131,SR27AQ,SR12QF
523,523,Age UK Sunderland,Sunshine Day Nursery at Seascape Children's Centre,19858,1314,SR27AQ,SR85NJ
524,524,Age UK Sunderland,The Albert,20101,1205,SR27AQ,DH62LT
525,525,Age UK Sunderland,The Ashley Foundation,1393,218,SR27AQ,SR12QB
526,526,Age UK Sunderland,The Laurels Childcare Ltd,20900,1602,SR27AQ,DH12EY
527,527,Age UK Sunderland,The Oasis Cafe,26402,1784,SR27AQ,NE47RW
528,528,Age UK Sunderland,The Opportunity Cafe,29092,1908,SR27AQ,NE158NY
529,529,Age UK Sunderland,The Rifty Youth Project,34983,1947,SR27AQ,TS254JY
530,530,Age UK Sunderland,Tyneside Vineyard Extraordinary Project,22912,1840,SR27AQ,NE62FF
531,531,Age UK Sunderland,Umbrella Community Centre,35572,2763,SR27AQ,DH85SD
532,532,Age UK Sunderland,Vinnie's Cafe,21566,1642,SR27AQ,NE12TQ
533,533,Age UK Sunderland,Virginia House Changing Lives,26437,1761,SR27AQ,NE47NQ
534,534,Age UK Sunderland,Wallsend People Centre,21152,1636,SR27AQ,NE286RN
535,535,Age UK Sunderland,Washingwell Primary School,24449,1707,SR27AQ,NE164RB
536,536,Age UK Sunderland,West View Primary School,32473,1706,SR27AQ,TS249BP
537,537,Age UK Sunderland,West View Project,32879,1724,SR27AQ,TS249JQ
538,538,Age UK Sunderland,Wharton Trust,33847,1843,SR27AQ,TS248NS
539,539,Age UK Sunderland,Whitehead Street - Changing Lives,11812,1226,SR27AQ,NE335ND
540,540,All About You,Abbey Hill Academy,49406,2468,SR55LJ,TS198BU
541,541,All About You,Abbey Lodge,6166,783,SR55LJ,SR12QF
542,542,All About You,Abbott House Changing Lives,17522,1623,SR55LJ,NE46NG
543,543,All About You,Academy 360,5224,629,SR55LJ,SR49BA
544,544,All About You,Age UK Sunderland,5046,643,SR55LJ,SR27AQ
545,545,All About You,Approach Development,70731,3018,SR55LJ,TS104NJ
546,546,All About You,Basement Project,20666,1725,SR55LJ,NE129NQ
547,547,All About You,Belle Vue 60+ Club,44976,2224,SR55LJ,TS251QU
548,548,All About You,Belle Vue Centre Cafe,44976,2224,SR55LJ,TS251QU
549,549,All About You,Belle Vue Play Scheme,44976,2224,SR55LJ,TS251QU
550,550,All About You,Belle Vue Youth Project,44976,2224,SR55LJ,TS251QU
551,551,All About You,Benfield School,19343,1479,SR55LJ,NE64NU
552,552,All About You,Beyond Limits,55883,3434,SR55LJ,DL135JN
553,553,All About You,Bibby House - Changing Lives,9683,765,SR55LJ,NE108XJ
554,554,All About You,Bilton Hall Community Trust,8938,800,SR55LJ,NE323RT
555,555,All About You,Blyth Star Enterprises,33238,2229,SR55LJ,NE243AG
556,556,All About You,Brougham Primary School,39430,1979,SR55LJ,TS248EU
557,557,All About You,Byker Community Association,18745,1575,SR55LJ,NE62DX
558,558,All About You,Cafe on the Shire - NTDF,18463,1519,SR55LJ,NE270HJ
559,559,All About You,Changing Lives,16333,1090,SR55LJ,NE110RU
560,560,All About You,Cheesy Waffles Project,20731,1399,SR55LJ,DH12LL
561,561,All About You,Chester West & Central Community Project @ Bullion Hall,20692,1281,SR55LJ,DH22ES
562,562,All About You,Choysez,34340,2153,SR55LJ,NE227DQ
563,563,All About You,Corbridge Middle School,49880,2419,SR55LJ,NE455HX
564,564,All About You,Cornerstones Cafe,19003,1187,SR55LJ,DH33TF
565,565,All About You,County Durham Tees Valley Rescue Mission,44866,2387,SR55LJ,DL55DH
566,566,All About You,Cumberland House,16854,1535,SR55LJ,NE46AL
567,567,All About You,Delta North Consett (formerly YMCA),40278,2630,SR55LJ,DH85DH
568,568,All About You,Dementia Care,28443,1915,SR55LJ,NE137DS
569,569,All About You,Dynamix Extreme Cic,13691,1036,SR55LJ,NE83AT
570,570,All About You,East Durham Community Initiatives,17758,1235,SR55LJ,SR77AU
571,571,All About You,East Durham Partnership,25466,1340,SR55LJ,SR84TQ
572,572,All About You,Eastlea Community,16305,1066,SR55LJ,SR78DX
573,573,All About You,Elliott House /Westbridge,20685,1717,SR55LJ,NE46US
574,574,All About You,Emmaus North East,9964,914,SR55LJ,NE334RT
575,575,All About You,Eslington House Changing Lives,20795,1302,SR55LJ,NE82TQ
576,576,All About You,Excelsior Academy,26349,1681,SR55LJ,NE156AF
577,577,All About You,Family Gateway,13572,1130,SR55LJ,NE280PP
578,578,All About You,Felling Community Association,11673,956,SR55LJ,NE100NF
579,579,All About You,Forage Community Project,4406,653,SR55LJ,SR47RE
580,580,All About You,Francis House Changing Lives,16969,1553,SR55LJ,NE46AN
581,581,All About You,Gateshead Young Peoples Mental Health Service,14958,1298,SR55LJ,NE81QD
582,582,All About You,Great Lumley Community Centre,15900,1350,SR55LJ,DH34JD
583,583,All About You,Great North Road Changing Lives,23945,1446,SR55LJ,DH23NL
584,584,All About You,Green Gates Primary,70031,3041,SR55LJ,TS104HS
585,585,All About You,Harrowgate Hill Primary,48848,2581,SR55LJ,DL30HZ
586,586,All About You,Haswell Mencap Lisa Dixon Centre,21870,1601,SR55LJ,DH62DA
587,587,All About You,Health Works Newcastle,28712,1710,SR55LJ,NE158RZ
588,588,All About You,Hub of Wishes,44525,2372,SR55LJ,DL57DZ
589,589,All About You,Investing in People and Culture,14903,1271,SR55LJ,NE81SQ
590,590,All About You,"Jet (Wicker Chair) North,  Westerhope",28788,1685,SR55LJ,NE55HH
591,591,All About You,Junction 7,44525,2372,SR55LJ,DL57DZ
592,592,All About You,Junior Neighbourhood Watch,44525,2372,SR55LJ,DL57DZ
593,593,All About You,Kibblesworth Village Millenium Centre,17251,1278,SR55LJ,NE110XN
594,594,All About You,Kings Cafe,49890,2654,SR55LJ,DL30QT
595,595,All About You,Labyrinth Holistic Cafe,52042,2551,SR55LJ,TS181DY
596,596,All About You,Little Sisters Of The Poor - Newcastle,17694,1593,SR55LJ,NE47QA
597,597,All About You,Lobley Hill Primary,19088,1233,SR55LJ,NE110AT
598,598,All About You,Looked After Through Care Darlington Borough Council,51618,2996,SR55LJ,DL15PW
599,599,All About You,Mickley First School,38712,2316,SR55LJ,NE437BJ
